id,nome,logo,local,categoria,taxa,minimo
6cc7fa43-032b-47be-954e-83d32a151acc,Gela Guela Sorveteria e Conveniência,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/6cc7fa43-032b-47be-954e-83d32a151acc/202005261732_CB2e_i.png,natal-rn,Açaí,9.0,0.0
4b90132a-1614-431c-a38f-976b821ab176,Habib's - Salgado Filho,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/4b90132a-1614-431c-a38f-976b821ab176/202103031027_6l5q_i.jpg,natal-rn,Lanches,8.9,10.0
d4a3984f-2b73-4f46-99df-1d6bc79ff293,China in Box - Tirol,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d4a3984f-2b73-4f46-99df-1d6bc79ff293/202101041724_J8PQ_i.jpg,natal-rn,Chinesa,10.5,15.0
e0184c17-d62c-455c-93d8-c23ef40f2e3f,Click Pão Padaria e Restaurante,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/e0184c17-d62c-455c-93d8-c23ef40f2e3f/202001211943_uIuL_i.png,parnamirim-rn,Padaria,5.0,16.0
1e9d77d2-f158-4a42-9eba-8b3cac08e6fd,Leve Culinária Brasileira & Chinesa,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/1e9d77d2-f158-4a42-9eba-8b3cac08e6fd/202003311307_mGNZ_i.jpg,natal-rn,Brasileira,4.0,15.0
0170dcfd-5aab-4bd5-b3af-07d7ed2b8ff1,Churrascaria e Pizzaria Arnaldo Oliveira,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/201710261058__CHURR_RANCO.png,natal-rn,Carnes,7.0,18.0
9fe3820d-2b10-4730-b86a-e059351bada9,Mestre da Gela Conveniencia,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/9fe3820d-2b10-4730-b86a-e059351bada9/201907040630_9iF3_i.jpg,parnamirim-rn,Bebidas,12.0,20.0
494a181d-0b7e-4335-beb7-3da6c085e3c0,Gendai - Tirol,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202004221747_494a181d-0b7e-4335-beb7-3da6c085e3c0.png,natal-rn,Japonesa,10.5,20.0
b520c9b9-16cd-4f4c-a801-3233d248913e,Ragazzo - Salgado Filho,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/b520c9b9-16cd-4f4c-a801-3233d248913e/202004130251_E9pc_i.png,natal-rn,Lanches,8.9,0.0
3f217fc4-7797-461a-b1d2-bd2c388b6e00,Sodiê Doces - Natal Barro Vermelho,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/f520aa4f-d66f-4436-9436-0ffe0eb8b19d_SODIE_MELHO.jpg,natal-rn,Doces & Bolos,17.99,15.0
29f0da49-a9ac-4cd1-b72b-5ef24ee8ee12,Mcdonald's Natal Shopping (nas),https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/29f0da49-a9ac-4cd1-b72b-5ef24ee8ee12/202105171502_5GIu_i.png,natal-rn,Lanches,7.49,15.0
a514ce0b-c190-4b6f-8e4c-2c77812be085,Calzoon - Natal Shopping,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/a514ce0b-c190-4b6f-8e4c-2c77812be085/202101221436_nuUr_.jpeg,natal-rn,Lanches,6.49,20.0
c7635cc4-0a20-41ac-8c5f-9501b804703d,Gelo e Gela - Cidade da Esperança,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/c7635cc4-0a20-41ac-8c5f-9501b804703d/202007141323_N8fj_i.png,natal-rn,Bebidas,7.9,20.0
ed07174c-d574-49b0-aa19-37773c873f8a,Açaí Daora,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/ed07174c-d574-49b0-aa19-37773c873f8a/202001281340_tnWn_i.jpg,natal-rn,Açaí,4.0,0.0
5747db7e-1a53-4f32-b098-102ffb84d7e2,Spoleto Shopping Midway Mall,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/201808141752_5747db7e-1a53-4f32-b098-102ffb84d7e2.jpg,natal-rn,Italiana,15.0,0.0
ec594147-206a-4204-b6fd-183f0af99b5f,Loucos Por Coxinha - Rodoviária,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202002171951_ec594147-206a-4204-b6fd-183f0af99b5f.png,natal-rn,Lanches,6.49,20.0
afeb85b4-8568-4529-ab8a-eedd2b260780,Village Pizzaria Express,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/afeb85b4-8568-4529-ab8a-eedd2b260780/201901300041_what.jpeg,natal-rn,Pizza,10.0,0.0
04240ddd-8e7f-4d11-876b-bb74471c3d8f,Mangai,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/04240ddd-8e7f-4d11-876b-bb74471c3d8f/202006041035_uzNX_i.jpg,natal-rn,Brasileira,11.0,30.0
ce6bfcbd-745e-4459-b119-3b8647c32c66,Kalaz Restaurante,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/ce6bfcbd-745e-4459-b119-3b8647c32c66/202008051044_1bR5_i.jpg,natal-rn,Brasileira,7.99,10.0
d5586976-76e8-4578-883b-5beefb919bbd,Conveniência e Açaiteria Tá na Hora,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d5586976-76e8-4578-883b-5beefb919bbd/201907121729_MvoG_i.png,natal-rn,Açaí,3.0,0.0
5737c074-6b86-4db2-ad15-98c181751d04,Pekis Food,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/logo- pekis f_pekisfood.png,natal-rn,Lanches,7.0,0.0
8a1e0bb3-3397-4071-8d53-92923006889f,Panificadora Yasmin,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202003251229_8a1e0bb3-3397-4071-8d53-92923006889f.jpg,natal-rn,Padaria,6.49,10.0
8d2185ba-4b4a-4b0e-807f-45b2816f18b8,Sal e Brasa,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/8d2185ba-4b4a-4b0e-807f-45b2816f18b8/202004161101_Z7XS_i.png,natal-rn,Carnes,11.49,20.0
f11ccdcd-0a97-4cd1-a8e0-7fd64b94bf4c,Irachai Sushi,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/f11ccdcd-0a97-4cd1-a8e0-7fd64b94bf4c/201911191833_ZcHf_i.jpg,natal-rn,Japonesa,8.5,25.4
d9fefaa3-bc30-4b0e-b94b-bcae655159ed,Madero Natal Shopping Candelária,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d9fefaa3-bc30-4b0e-b94b-bcae655159ed/202008201533_sixc_i.jpg,natal-rn,Lanches,13.0,0.0
7edf0020-b658-4f9f-bcfa-55b8c014c277,Temaki Express Seaway,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/7edf0020-b658-4f9f-bcfa-55b8c014c277/201904061903_dGBc_.jpeg,natal-rn,Japonesa,10.0,40.0
d86ef655-9b0c-4d81-8ffb-62799ccffb06,Bidoca,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d86ef655-9b0c-4d81-8ffb-62799ccffb06/201805161539_logom.jpg,natal-rn,Carnes,10.0,25.0
007e5ca6-28b7-42dc-b9a3-a47b101d500d,Restaurante Casa de Vó,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/007e5ca6-28b7-42dc-b9a3-a47b101d500d/201808242131_casad.jpg,natal-rn,Brasileira,10.99,16.0
8942d020-37c5-4f51-a580-33081225a551,Ki-pão Premium,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/8942d020-37c5-4f51-a580-33081225a551/202003291153_sa09_i.jpg,natal-rn,Padaria,10.49,10.0
4f01eaa2-9491-4b0e-b0a4-1ce2f9629e39,Sabor do Trigo Padaria e Restaurante,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/4f01eaa2-9491-4b0e-b0a4-1ce2f9629e39/202005161035_SaSB_.jpeg,natal-rn,Padaria,11.0,22.0
7c7ffe13-419f-4aad-95df-d6fefd813449,Superperto Gourmet,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/201808081818_7c7ffe13-419f-4aad-95df-d6fefd813449.jpg,natal-rn,Saudável,14.0,0.0
411f1da2-68e2-4adf-8692-61f1d2334f52,Pizzaria Massa Finna - Lagoa Nova,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/201804071155_411f1da2-68e2-4adf-8692-61f1d2334f52.jpg,natal-rn,Pizza,10.0,36.0
0bdbde2c-7d89-4952-824f-9036f105211a,Lettuce- Nutrição Inteligente,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/logo lettuce_lettu_gente.png,natal-rn,Saudável,8.05,30.0
81f48cb7-f0b7-496e-90ab-234be917e7eb,Açaizeiro Tropical,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/81f48cb7-f0b7-496e-90ab-234be917e7eb/202104092112_WlU7_i.png,natal-rn,Açaí,7.49,10.0
0c46601d-5986-4c65-8cb2-d491437c0ffa,La Churreria Gourmet Planalto,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/0c46601d-5986-4c65-8cb2-d491437c0ffa/201910231659_pazY_i.jpg,natal-rn,Doces & Bolos,3.0,15.0
9c3ad710-d05d-4661-b908-32221a987775,Pé de Moleque - Cidade Jardim,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/9c3ad710-d05d-4661-b908-32221a987775/202011261910_yLnk_i.jpg,natal-rn,Doces & Bolos,8.49,10.0
a921110f-f539-4f21-b58c-1c280370342c,Rafaela Fontes Chocolateria - Candelária,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/201804271029_a921110f-f539-4f21-b58c-1c280370342c.png,natal-rn,Doces & Bolos,11.0,0.0
df1b4f40-d163-4f5d-80ce-4e14d0275bdb,Bodega do Açaí - Neópolis,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/df1b4f40-d163-4f5d-80ce-4e14d0275bdb/202003031520_OhCa_i.png,natal-rn,Açaí,9.49,10.0
74a5257d-8db5-4412-be37-320ceb3d4ed8,Mini Kalzone Natal,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/74a5257d-8db5-4412-be37-320ceb3d4ed8/202006302019_ksX4_.jpeg,natal-rn,Lanches,12.49,20.0
9a826998-4120-4d81-889b-285ab83246e4,Sal da Terra Restaurante,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/9a826998-4120-4d81-889b-285ab83246e4/201902271108_gggggg.png,natal-rn,Brasileira,9.49,20.0
767f10ac-d63c-42af-abae-08352a093a8b,Fast Grill,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/767f10ac-d63c-42af-abae-08352a093a8b/202103061206_OZiQ_i.jpg,natal-rn,Carnes,0.0,40.0
cc7b826c-0eb2-43c8-aa66-31f92a716bda,Padaria Princesa,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/cc7b826c-0eb2-43c8-aa66-31f92a716bda/202004021857_b01Q_i.jpg,natal-rn,Brasileira,9.99,15.0
d08b5799-eb89-432d-beb7-ea526011b508,Outback - Midway Mall,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d08b5799-eb89-432d-beb7-ea526011b508/202008102356_AoMF_i.png,natal-rn,Lanches,14.49,20.0
41462910-8dc7-4d7c-8945-2d58086e2647,Padaria Mercatto,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/41462910-8dc7-4d7c-8945-2d58086e2647/201906182123_yQ27_i.jpg,natal-rn,Padaria,9.0,0.0
2823ce52-53d3-4f13-89ff-4c7c6fca14b6,Sp 160 Conveniência,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/2823ce52-53d3-4f13-89ff-4c7c6fca14b6/202103091511_pRks_.jpeg,natal-rn,Bebidas,13.49,10.0
1f59cd94-c5d6-460c-b112-f3877859ec01,Panificadora e Restaurante Deus É Fiel,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/1f59cd94-c5d6-460c-b112-f3877859ec01/202103291622_z8ve_i.jpg,natal-rn,Padaria,4.49,10.0
cf3c4164-08e4-4b91-8e2b-1f7c89bf8b23,Mister Pizza - Natal,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/cf3c4164-08e4-4b91-8e2b-1f7c89bf8b23/201905231704_0kUs_i.png,natal-rn,Pizza,10.0,20.0
5812e87c-14ba-4eae-9254-e4d0e27617e2,Frango no Pote - Natal,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202103111727_5812e87c-14ba-4eae-9254-e4d0e27617e2.png,natal-rn,Lanches,14.49,20.0
87015a36-02fc-4dc9-bdd0-80059baddd16,Gleide Tortas e Salgados,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/87015a36-02fc-4dc9-bdd0-80059baddd16/202004240946_xDbc_i.jpg,natal-rn,Doces & Bolos,6.49,10.0
1251ce50-a4a6-42ef-ba5b-05c25a6e5546,Universo do Açai,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/1251ce50-a4a6-42ef-ba5b-05c25a6e5546/202010050817_Zs20_.jpeg,natal-rn,Açaí,8.49,10.0
86f8ebb0-a0bf-495d-9ce5-c02c01d991c7,Yan Ping,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/86f8ebb0-a0bf-495d-9ce5-c02c01d991c7/202004071427_Plsi_i.jpg,natal-rn,Japonesa,7.49,20.0
d7be2b4d-188a-4edc-992c-73b5ff2c6a1d,So Good Funcional,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d7be2b4d-188a-4edc-992c-73b5ff2c6a1d/202003111114_jsDc_i.png,natal-rn,Saudável,5.49,10.0
a527b2ed-34a7-4d29-93af-68cc3561128f,Momento Gourmet,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/a527b2ed-34a7-4d29-93af-68cc3561128f/202005152304_cAho_i.png,natal-rn,Doces & Bolos,6.9,25.0
f735a99f-7f18-436c-a78e-456ad93a2bd3,Panificadora Mirassol,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/f735a99f-7f18-436c-a78e-456ad93a2bd3/202006081145_7ajQ_i.png,natal-rn,Padaria,6.49,10.0
279a9a05-02c7-41c3-b3fc-af411375bb59,Divino Fogão - Natal Shopping,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/279a9a05-02c7-41c3-b3fc-af411375bb59/202007171641_Yq1q_i.jpg,natal-rn,Brasileira,7.49,20.0
754c88e0-7744-4b34-a974-7be1ddfb7318,Boteco Vei / Antigo Bar do Xexeu,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/754c88e0-7744-4b34-a974-7be1ddfb7318/202005281254_l3Ok_i.jpg,natal-rn,Marmita,13.49,10.0
e9127ce7-39ff-4357-88b0-621837614837,Gela 84 Conveniência 24 Horas,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/e9127ce7-39ff-4357-88b0-621837614837/202006210706_eLpf_i.png,natal-rn,Bebidas,12.99,10.0
f497a32f-0947-4dbd-a1bb-e7663ea650de,Restaurante Sabor Brasil,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/f497a32f-0947-4dbd-a1bb-e7663ea650de/202103231042_xcYN_i.png,natal-rn,Brasileira,11.0,20.0
add90e41-733b-4b4c-9736-0771740c982b,Maria Pitanga Açaiteria Natal,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/add90e41-733b-4b4c-9736-0771740c982b/201905301841_ZRk9_.jpeg,natal-rn,Açaí,12.5,20.0
f159c02a-7427-4cbd-9912-d558c7f297f1,Bolo do Orlando,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202004091129_f159c02a-7427-4cbd-9912-d558c7f297f1.png,natal-rn,Doces & Bolos,12.49,10.0
57c0fabf-4730-4b29-ac28-5a6b5a623188,Tribo do Açaí,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/57c0fabf-4730-4b29-ac28-5a6b5a623188/201801212005_trib.png,natal-rn,Saudável,10.0,0.0
3cb8aae3-fcbf-4f0e-8039-8ea0a0625380,Tapiocaria e Cafeteria da Rose,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/3cb8aae3-fcbf-4f0e-8039-8ea0a0625380/202003271506_lafy_i.jpg,natal-rn,Lanches,11.49,20.0
f25ab80e-3053-47e0-b7d0-e9a9beb6f493,Bodega do Açaí,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/f25ab80e-3053-47e0-b7d0-e9a9beb6f493/202002011930_qnfm_i.jpg,natal-rn,Açaí,8.49,10.0
ad766dd8-9bd9-465f-95c8-c1be2814fb8b,Restaurante e Pizzaria Casa de Vó,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/ad766dd8-9bd9-465f-95c8-c1be2814fb8b/201808151637_img_2.jpg,natal-rn,Brasileira,5.0,16.0
10a77652-6916-4537-8383-f63cc27b3243,Açaí do Oggy,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/10a77652-6916-4537-8383-f63cc27b3243/202103221526_grb5_.jpeg,natal-rn,Açaí,5.99,0.0
3483b61a-7c9c-482d-9c58-32692483aa58,Rota do Açaí,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/3483b61a-7c9c-482d-9c58-32692483aa58/202010231501_mFV7_i.jpg,natal-rn,Açaí,8.49,10.0
df2cd9cd-d1cc-46b7-a88c-1c5b70fd4649,Any Caline Festas,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/df2cd9cd-d1cc-46b7-a88c-1c5b70fd4649/202107021655_lwOa_.jpeg,natal-rn,Doces & Bolos,9.99,20.0
d8187dc4-b767-408e-9174-a871f09567f2,K'delícia Açaí,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d8187dc4-b767-408e-9174-a871f09567f2/202101190011_mqvn_i.png,natal-rn,Açaí,8.49,10.0
f5ff54b7-67eb-4e2b-a871-e5f4ac5f26d4,Royal Trudel,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/f5ff54b7-67eb-4e2b-a871-e5f4ac5f26d4/202102171142_Slqu_i.jpg,natal-rn,Doces & Bolos,5.49,10.0
178e9122-3927-4c9d-a806-3214d09907fa,Loucos Por Coxinha - Lagoa Nova,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/178e9122-3927-4c9d-a806-3214d09907fa/202006182100_fXzT_i.png,natal-rn,Lanches,7.49,10.0
e98a3164-f718-472e-8df9-22562a69c0ec,Sabor & Art,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/e98a3164-f718-472e-8df9-22562a69c0ec/202003271759_anXx_i.jpg,natal-rn,Doces & Bolos,13.49,10.0
66e7e42a-d75a-4db6-ac8b-5a70133242e0,San Paolo Gelato - Natal Shopping,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/66e7e42a-d75a-4db6-ac8b-5a70133242e0/202006031009_sXky_i.png,natal-rn,Sorvetes,8.49,20.0
6d3290ec-9a5e-4b28-8399-83228cd2dabd,Bem Eu Confeitaria,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/6d3290ec-9a5e-4b28-8399-83228cd2dabd/202103150852_aqcY_i.jpg,natal-rn,Doces & Bolos,8.99,20.0
f1762bee-4531-44ad-b9f1-dc9e85aaa388,Camarão & Cia - Midway Mall,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202004231405_f1762bee-4531-44ad-b9f1-dc9e85aaa388.png,natal-rn,Frutos Do Mar,12.49,20.0
a8799cfd-75ce-4e56-99c5-2b1098ee89ef,Yummy Açaí,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/a8799cfd-75ce-4e56-99c5-2b1098ee89ef/202104271550_HVhn_i.png,natal-rn,Açaí,7.49,10.0
59d60fbf-e9ff-4816-8c50-929922f4b32c,Jotafelix Açaiteria,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/59d60fbf-e9ff-4816-8c50-929922f4b32c/202103301243_OBj3_i.jpg,natal-rn,Açaí,0.0,15.0
3b68085c-4b55-47f3-9e1d-02a7380c176c,Cabana do Açaí,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/3b68085c-4b55-47f3-9e1d-02a7380c176c/202107071007_K1ZO_i.png,natal-rn,Açaí,9.0,13.9
8688c32a-16f1-4b73-8bf7-5568abb90d4a,Rainha dos Salgados,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/8688c32a-16f1-4b73-8bf7-5568abb90d4a/202107072130_hvFu_i.png,natal-rn,Salgados,8.0,10.0
7e13bccf-dbc4-4f8f-ac6c-960fabee113a,Subway - Neopolis,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/7e13bccf-dbc4-4f8f-ac6c-960fabee113a/202012291723_CyLM_i.jpg,natal-rn,Lanches,6.9,0.0
31894918-d0aa-42a5-bed7-46b5cd7c142a,Burger King -  Shopping Midway Mall,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/31894918-d0aa-42a5-bed7-46b5cd7c142a/202102121122_Z8g7_i.png,natal-rn,Lanches,15.49,20.0
a6159bdb-9093-44aa-a182-274e1c80899c,Cacau Show Chocolates - Rodov. Natal,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202007171756_a6159bdb-9093-44aa-a182-274e1c80899c.png,natal-rn,Doces & Bolos,12.0,0.0
93fead8c-d7e1-4851-b3aa-0969e3b5d11f,Pittsburg Abel Cabral,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/pits_pittsbur_PITTS_ELITE.jpg,parnamirim-rn,Lanches,12.0,10.0
a2bfd066-650f-44d9-a17e-3e0ea9eab12e,Bari Palesi,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/a2bfd066-650f-44d9-a17e-3e0ea9eab12e/202004171720_xPsg_i.jpg,natal-rn,Pizza,0.0,30.0
fffe1ac9-9597-40d9-b6bf-7639c89f0843,Sheik House - Abel Cabral,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/fffe1ac9-9597-40d9-b6bf-7639c89f0843/201908032059_NzRy_i.jpg,parnamirim-rn,Árabe,8.0,9.0
bf5f9764-18b0-4a98-8b6a-6d0f73dab55c,Rede Mais Serve Bem Planalto,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d6b86a68-6a70-4c96-9675-e20009c2be9f_SUPER_EGOIS.png,natal-rn,Mercado,5.99,30.0
97cb36b7-5b27-4301-a6aa-071d9053df79,Zumbi Abel Cabral,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/97cb36b7-5b27-4301-a6aa-071d9053df79/202104161434_RGFe_.jpeg,parnamirim-rn,Brasileira,10.0,14.0
6323b527-9b17-47de-9e4a-7f7e1c21cbad,Churrascaria do Arnaldo Original,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/6323b527-9b17-47de-9e4a-7f7e1c21cbad/202102261552_YS34_i.png,natal-rn,Carnes,8.0,20.0
872de9d1-fbc2-48fa-a38d-98fddf4b4382,Churrascaria Arnaldo Oliveira Hermes-fon,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/201710261058_872de9d1-fbc2-48fa-a38d-98fddf4b4382.png,natal-rn,Brasileira,7.0,20.0
402f3ada-1b63-4fee-b6ad-1a81c3d63cbc,Super Bompreço Barro Vermelho,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/402f3ada-1b63-4fee-b6ad-1a81c3d63cbc/202012101029_4SWv_i.jpg,natal-rn,Mercado,13.99,30.0
9deb16f6-2101-4788-bf19-c75e73bacc7d,Caroli Douces Lagoa Nova,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/9deb16f6-2101-4788-bf19-c75e73bacc7d/202104142213_sK1J_.jpeg,natal-rn,Doces & Bolos,11.99,0.0
b1e6b01d-cec7-412f-8f2a-845c0ee42f9d,Cachorro Quente do Pedrinho,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/b1e6b01d-cec7-412f-8f2a-845c0ee42f9d/202006040352_LWAu_.jpeg,natal-rn,Lanches,9.99,20.0
ff41dbfb-d267-433c-b707-cac5f6b97fe8,Favorito Supermercados Ponta Negra,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/9047e811-cb57-41a6-af1d-45f865f25cb8_FAVOR_PRES02.png,natal-rn,Mercado,10.99,30.0
20324a86-f40f-45ea-8dd4-4722b40ea082,Farol Bar,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/201901231553_20324a86-f40f-45ea-8dd4-4722b40ea082.jpg,natal-rn,Brasileira,14.0,32.9
80f43e85-04a3-41a9-9b0b-05208ebfd8af,Cachorro Quente da Sete,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/80f43e85-04a3-41a9-9b0b-05208ebfd8af/202003261917_XtGI_.jpeg,natal-rn,Lanches,10.99,20.0
aaef1843-2884-4035-b2f1-d02fcc967604,Gimioni - Ponta Negra,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/aaef1843-2884-4035-b2f1-d02fcc967604/202006290847_pMSo_i.png,natal-rn,Contemporânea,14.9,15.0
e5495d33-3f85-40d3-b394-606e9b0ecad2,Padaria Emaús,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/e5495d33-3f85-40d3-b394-606e9b0ecad2/202004252005_HmAy_i.jpg,parnamirim-rn,Padaria,7.49,10.0
d86e9a9d-b6cd-4aa2-99c1-1cd7e70c88d5,Frigoiás,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d86e9a9d-b6cd-4aa2-99c1-1cd7e70c88d5/201912231002_wo4O_i.jpg,natal-rn,Mercado,10.99,30.0
c9ba4665-94d5-4e76-8e97-db952e708f27,Sushi North Delivery & China North,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/c9ba4665-94d5-4e76-8e97-db952e708f27/202010290853_GASJ_i.png,natal-rn,Japonesa,9.0,30.0
600e3041-e71e-4e30-8069-843723516f57,Chef Fits,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/600e3041-e71e-4e30-8069-843723516f57/201910231249_6XKg_i.png,natal-rn,Saudável,12.0,25.0
3e717c56-0ba2-4d57-9df0-706de28292e3,Marmitex do Lulu,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/3e717c56-0ba2-4d57-9df0-706de28292e3/202004281719_kRQd_.jpeg,natal-rn,Marmita,12.99,10.0
aa9acb62-30eb-4b97-a2ac-c4b506cc5929,Pitstop do Pedrinho,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/aa9acb62-30eb-4b97-a2ac-c4b506cc5929/202006040400_K7kd_.jpeg,natal-rn,Lanches,9.99,20.0
73689e8b-399b-4874-9dcd-f81c14815a85,Casagrande Conveniência 24h,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/73689e8b-399b-4874-9dcd-f81c14815a85/201906291607_pAh4_i.jpg,natal-rn,Conveniência,14.49,10.0
c1d9f44f-dff9-4f95-acf5-974c9a5dc5dc,Box.ram Original Burger's,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/c1d9f44f-dff9-4f95-acf5-974c9a5dc5dc/202101070052_KhtE_.jpeg,natal-rn,Lanches,11.9,20.0
4bd84635-118a-46f9-b1aa-50d2a3beef02,Irachai Executivos,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/4bd84635-118a-46f9-b1aa-50d2a3beef02/201912122019_Vo50_i.jpg,natal-rn,Brasileira,8.5,25.4
8b0abbd1-9569-457f-a3c3-c244bc0e3611,Shrimp & Bull Burgers,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/8b0abbd1-9569-457f-a3c3-c244bc0e3611/202004232228_12mK_i.png,natal-rn,Lanches,12.0,15.0
